timestamp,data
8523.617764802,ProducerMsg_0_8523.554283321
8523.804320342,ProducerMsg_1_8523.604347136
8524.054372214,ProducerMsg_2_8523.654336118
8524.304341383,ProducerMsg_3_8523.704332822
8524.574373582,ProducerMsg_4_8523.754300341
8524.804376962,ProducerMsg_5_8523.804314638
8525.058846545,ProducerMsg_6_8523.854319212
8525.304376949,ProducerMsg_7_8523.904313065
8525.583882245,ProducerMsg_8_8523.954311306
8525.804395585,ProducerMsg_9_8524.004316455
8526.054455550,ProducerMsg_10_8524.054316196
8526.304356054,ProducerMsg_11_8524.104331030
8526.587306817,ProducerMsg_12_8524.154322697
8526.804355838,ProducerMsg_13_8524.204334290
8527.054421526,ProducerMsg_14_8524.254343364
8527.304383808,ProducerMsg_15_8524.304341124
8527.585400970,ProducerMsg_16_8524.354338773
8527.804355407,ProducerMsg_17_8524.404325422
8528.054419577,ProducerMsg_18_8524.454341496
8528.304342878,ProducerMsg_19_8524.504348330
8528.554422880,ProducerMsg_20_8524.554321646
8528.804348163,ProducerMsg_21_8524.604338868
8529.084193269,ProducerMsg_22_8524.654334591
8529.304347541,ProducerMsg_23_8524.704337184
8529.554460062,ProducerMsg_24_8524.754410313
8529.804348401,ProducerMsg_25_8524.804376610
8530.086803134,ProducerMsg_26_8524.854346093
8530.304341372,ProducerMsg_27_8524.904389722
8530.554415856,ProducerMsg_28_8524.954378834
8530.804344380,ProducerMsg_29_8525.004376094
8531.054423976,ProducerMsg_30_8525.054395094
8531.304337759,ProducerMsg_31_8525.104365521
8531.588181250,ProducerMsg_32_8525.154375781
8531.804338398,ProducerMsg_33_8525.204398615
8532.054424068,ProducerMsg_34_8525.254438189
8532.304344573,ProducerMsg_35_8525.304376394
8532.625916419,ProducerMsg_36_8525.354391320
8532.804354268,ProducerMsg_37_8525.404395469
8533.054420994,ProducerMsg_38_8525.454372988
8533.304378518,ProducerMsg_39_8525.504364563
8533.586443499,ProducerMsg_40_8525.554382415
8533.804346121,ProducerMsg_41_8525.604388971
8534.054413125,ProducerMsg_42_8525.654385157
8534.304353668,ProducerMsg_43_8525.704376843
8534.587178860,ProducerMsg_44_8525.754394917
8534.804345604,ProducerMsg_45_8525.804395177
8535.054430293,ProducerMsg_46_8525.854391844
8535.304345226,ProducerMsg_47_8525.904388030
8535.587082068,ProducerMsg_48_8525.954397086
8535.804350792,ProducerMsg_49_8526.004389124
8536.054421741,ProducerMsg_50_8526.054368532
8536.304353581,ProducerMsg_51_8526.110048669
8536.579437466,ProducerMsg_52_8526.154428959
8536.804345426,ProducerMsg_53_8526.204406237
8537.055014644,ProducerMsg_54_8526.254361220
8537.304433659,ProducerMsg_55_8526.304355684
8537.586683213,ProducerMsg_56_8526.354328389
8537.820698350,ProducerMsg_57_8526.405101100
8538.055079630,ProducerMsg_58_8526.454339186
8538.304448997,ProducerMsg_59_8526.504345390
8538.586322705,ProducerMsg_60_8526.554337206
8538.804448843,ProducerMsg_61_8526.604343706
8539.055127950,ProducerMsg_62_8526.654347800
8539.304428634,ProducerMsg_63_8526.704354430
8539.586251510,ProducerMsg_64_8526.754331894
8539.804435906,ProducerMsg_65_8526.804355524
8540.055077847,ProducerMsg_66_8526.854344561
8540.304421901,ProducerMsg_67_8526.904350784
8540.587218577,ProducerMsg_68_8526.954345711
8540.804441488,ProducerMsg_69_8527.004343860
8541.055011152,ProducerMsg_70_8527.054345379
8541.304440464,ProducerMsg_71_8527.104348639
8541.587037570,ProducerMsg_72_8527.154371713
8541.804432312,ProducerMsg_73_8527.204357066
8542.055006162,ProducerMsg_74_8527.254375733
8542.304447881,ProducerMsg_75_8527.304386622
8542.586092834,ProducerMsg_76_8527.354393678
8542.804451525,ProducerMsg_77_8527.404397901
