timestamp,data
3067.450870956,ProducerMsg_0_3067.347920713
3067.598001324,ProducerMsg_1_3067.398003305
3067.848087158,ProducerMsg_2_3067.447967898
3068.098074678,ProducerMsg_3_3067.497963917
3068.367910036,ProducerMsg_4_3067.547949880
3068.598065921,ProducerMsg_5_3067.597947084
3068.852342464,ProducerMsg_6_3067.647946881
3069.098073922,ProducerMsg_7_3067.697945955
3069.376082851,ProducerMsg_8_3067.747944585
3069.598144145,ProducerMsg_9_3067.798011714
3069.876234184,ProducerMsg_10_3067.847952437
3070.098088147,ProducerMsg_11_3067.897964826
3070.348656141,ProducerMsg_12_3067.947948234
3070.598082315,ProducerMsg_13_3067.997973808
3070.848650531,ProducerMsg_14_3068.047972808
3071.098091686,ProducerMsg_15_3068.097973272
3071.375819451,ProducerMsg_16_3068.147971809
3071.598070539,ProducerMsg_17_3068.197947235
3071.848695402,ProducerMsg_18_3068.247959680
3072.098088946,ProducerMsg_19_3068.297971087
3072.375661194,ProducerMsg_20_3068.347948014
3072.613580503,ProducerMsg_21_3068.397974958
3072.848734068,ProducerMsg_22_3068.447959755
3073.098089724,ProducerMsg_23_3068.497980755
3073.376389018,ProducerMsg_24_3068.547963718
3073.598074890,ProducerMsg_25_3068.597965051
3073.848663309,ProducerMsg_26_3068.647950033
3074.098087075,ProducerMsg_27_3068.697977607
3074.375738580,ProducerMsg_28_3068.747959626
3074.598089796,ProducerMsg_29_3068.797978052
3074.848757232,ProducerMsg_30_3068.847960571
3075.098071646,ProducerMsg_31_3068.897980589
3075.375860483,ProducerMsg_32_3068.947959997
3075.599902549,ProducerMsg_33_3068.997979405
3075.848742673,ProducerMsg_34_3069.047973775
3076.097983089,ProducerMsg_35_3069.097972590
3076.375961978,ProducerMsg_36_3069.147971146
3076.597985290,ProducerMsg_37_3069.197981202
3076.848069010,ProducerMsg_38_3069.247956313
3077.097987825,ProducerMsg_39_3069.297985554
3077.375902640,ProducerMsg_40_3069.347971943
3077.597980804,ProducerMsg_41_3069.397978536
3077.848064560,ProducerMsg_42_3069.447960869
3078.097980356,ProducerMsg_43_3069.497991239
3078.375630027,ProducerMsg_44_3069.547975203
3078.597986427,ProducerMsg_45_3069.598003628
3078.870182810,ProducerMsg_46_3069.647973333
3079.097987368,ProducerMsg_47_3069.697990277
3079.348088773,ProducerMsg_48_3069.747977222
3079.597984161,ProducerMsg_49_3069.797976444
3079.875689293,ProducerMsg_50_3069.847987481
3080.097989601,ProducerMsg_51_3069.897988296
3080.348068543,ProducerMsg_52_3069.947967760
3080.597979505,ProducerMsg_53_3069.997979111
3080.875995318,ProducerMsg_54_3070.047959408
3081.097990908,ProducerMsg_55_3070.097979871
3081.348067589,ProducerMsg_56_3070.147962223
3081.597981032,ProducerMsg_57_3070.197979297
3081.875791052,ProducerMsg_58_3070.247961316
3082.097985028,ProducerMsg_59_3070.297974575
