timestamp,data
1682.911295508,ProducerMsg_0_1682.847607544
1683.097671301,ProducerMsg_1_1682.897690053
1683.347767356,ProducerMsg_2_1682.947674861
1683.597686135,ProducerMsg_3_1682.997677020
1683.881058364,ProducerMsg_4_1683.047681660
1684.097692876,ProducerMsg_5_1683.097665394
1684.351947669,ProducerMsg_6_1683.147679868
1684.597690157,ProducerMsg_7_1683.197679786
1684.878648793,ProducerMsg_8_1683.247682742
1685.097710586,ProducerMsg_9_1683.297681661
1685.347754737,ProducerMsg_10_1683.347684135
1685.597697852,ProducerMsg_11_1683.397684072
1685.878095163,ProducerMsg_12_1683.447682194
1686.097693302,ProducerMsg_13_1683.497685039
1686.347790972,ProducerMsg_14_1683.547687346
1686.597697440,ProducerMsg_15_1683.597685876
1686.877826794,ProducerMsg_16_1683.647690313
1687.097695560,ProducerMsg_17_1683.697684972
1687.347754324,ProducerMsg_18_1683.747685206
1687.597691978,ProducerMsg_19_1683.797687865
1687.879258554,ProducerMsg_20_1683.847685654
1688.097695119,ProducerMsg_21_1683.897686739
1688.347763217,ProducerMsg_22_1683.947687676
1688.597699466,ProducerMsg_23_1683.997686872
1688.879740184,ProducerMsg_24_1684.047689550
1689.097694646,ProducerMsg_25_1684.097689821
1689.347770597,ProducerMsg_26_1684.147687240
1689.597695829,ProducerMsg_27_1684.197684788
1689.879413479,ProducerMsg_28_1684.247700022
1690.097692382,ProducerMsg_29_1684.297685404
1690.347750205,ProducerMsg_30_1684.347676174
1690.597681753,ProducerMsg_31_1684.397685889
1690.878081109,ProducerMsg_32_1684.447691271
1691.097697845,ProducerMsg_33_1684.497684523
1691.347862391,ProducerMsg_34_1684.547690664
1691.597701626,ProducerMsg_35_1684.597689861
1691.878467904,ProducerMsg_36_1684.647691873
1692.097698665,ProducerMsg_37_1684.697691532
1692.347753306,ProducerMsg_38_1684.747687655
1692.597691078,ProducerMsg_39_1684.797694055
1692.879462343,ProducerMsg_40_1684.847688215
1693.097691176,ProducerMsg_41_1684.897684948
1693.347765299,ProducerMsg_42_1684.947693960
1693.597682202,ProducerMsg_43_1684.997693915
